ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
11,01/M352/TN/22,Trento,Borgo Chiese (ex Condino),Casina da le Pere,"45°54'33,94""","10°32'15,89""",1515,no,Abies alba Mill.,Abete bianco,499,24,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,10.719989,46.018525
12,01/M353/TN/22,Trento,Borgo Lares (ex Bolbeno),D'Avre – Doss Borèl,"46°01'06,69""","10°43'11,96""",820,no,Fagus sylvatica L.,Faggio,516,29,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico ,no,10.722336,46.004694
13,02/M353/TN/22,Trento,Borgo Lares (ex Bolbeno),Paghera,"46°00'16,90""","10°43'20,41""",1360,no,Abies alba Mill.,Abete bianco,462,44,a) età e/o dimensioni ,no,11.375225,46.006003
14,01/B006/TN/22,Trento,Borgo Val Sugana,Malga Costa,"46°00'21,61""","11°22'30,81""",970,no,Quercus robur L.,Farnia,676,20,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.903903,45.779467
15,02/B153/TN/22,Trento,Brentonico,Postemonzèl,"45°46'46,08""","10°54'14,05""",1220,no,Insieme omogeneo di Fagus sylvatica L.,Faggio,535 (med) 596 (max) ," 23,0 (med) 25,0 (max) ",a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,no,10.915969,46.429406
16,01/B158/TN/22,Trento,Bresimo,Dieci Case,"46°25'45,86""","10°54'57,49""",1590,no,Larix decidua Mill.,Larice,477,23,"a) età e/o dimensioni b) forma e portamento c) valore ecologico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.705928,46.138033
17,01/B335/TN/22,Trento,Caderzone Terme,Malga Garzonè,"46°08'16,92""","10°42'21,34""",1765,no,Larix decidua Mill.,Larice,517,21,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.657764,46.489575
18,01/B514/TN/22,Trento,Campitello di Fassa,Val Duron - Malga Dò col d'Aura,"46°29'22,47""","11°39'27,95""",2020,no,Pinus cembra L. ,Pino cembro,220,10,a) età e/o dimensioni b) forma e portamento c) valore ecologico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.708708,46.493903
19,02/B514/TN/22,Trento,Campitello di Fassa,Ronch – Malga Duron,"46°29'38,05""","11°42'31,35""",1935,no,Picea abies (L) H. Karst.,Abete rosso,461 - 155 - 204,25.5,a) età e/o dimensioni b) forma e portamento ,no,11.560197,46.059767
20,01/M354/TN/22,Trento,Castel Ivano (ex Ivano-Fracena),Monte Lefre,"46°03'35,16""","11°33'36,71""",1295,no,Fagus sylvatica L.,Faggio,525,29.5,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,no,11.533506,46.076181
21,02/M354/TN/22,Trento,Castel Ivano (ex Strigno),Campazzo,"46°04'34,25""","11°32'00,62""",776,no,Castanea sativa Mill.,Castagno,590,20,"a) età e/o dimensioni c) valore ecologico g) valore storico, culturale, religioso",no,11.051758,46.511683
22,02/C103/TN/22,Trento,Castelfondo,Sous,"46°30'42,06""","11°03'06,33""",1830,no,Larix decidua Mill.,Larice,460,20,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,11.462464,46.184028
23,01/C189/TN/22,Trento,Castello Molina di Fiemme,Pian dela Fava - Re Leone ,"46°11'02,50""","11°27'44,87""",1968,no,Pinus cembra L. ,Pino cembro,505,23,"a) età e/o dimensioni b) forma e portamento c) valore ecologico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.396267,46.284028
24,02/C189/TN/22,Trento,Castello Molina di Fiemme,Malga Fraul,"46°17'02,50""","11°23'46,56""",1200,no,Insieme omogeneo di Pinus sylvestris L.,Pino silvestre,290 (med) 320 (max) ,"12,0 (med) 17,0 (max) ",a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.393767,46.283125
25,03/C189/TN/22,Trento,Castello Molina di Fiemme,Malga Fraul,"46°16'59,25""","11°23'37,56""",1210,no,Larix decidua Mill.,Larice,423,31,a) età e/o dimensioni b) forma e portamento,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.464794,46.266394
26,01a/C372/TN/22 01b/C372/TN/22,Trento,Cavalese,Casaia,"46°15'59,02""","11°27'53,26""",1310,no,Insieme omogeneo di Picea abies (L) H. Karst. e Abies Alba Mill.,Abete rosso e Abete bianco,267 (med) 320 (max) ,"48,0 (med) 49,0 (max) ",a) età e/o dimensioni b) forma e portamento c) valore ecologico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.450700,46.273678
27,02/C372/TN/22,Trento,Cavalese,Gazolin,"46°16'25,24""","11°27'02,52""",939,no,Picea abies (L) H. Karst.,Abete rosso,432,40,a) età e/o dimensioni ,no,10.988989,45.971789
28,01/C393/TN/22,Trento,Cavedine,Malga Pian,"45°58'18,44""","10°59'20,36""",835,no,Insieme omogeneo di Castanea sativa Mill.,Castagno,520 (med) 656 (max) ,"19,0 (med) 25,5 (max) ","a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso",no,11.014867,45.973417
29,02/C393/TN/22,Trento,Cavedine,Fontana Carboneri,"45°58'24,30""","11°00'53,52""",1360,no,Abies alba Mill.,Abete bianco,495,30.5,"a) età e/o dimensioni b) forma e portamento g) valore storico, culturale, religioso",no,11.031867,46.362858
30,01/C794/TN/22,Trento,Cles,Spinazzeda,"46°21'46,29""","11°01'54,72""",660,si,Juglans regia L.,Noce comune,288,20,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",no,10.828764,46.337047
31,01/C931/TN/22,Trento,Commezzadura,Plan de la Tegia,"46°20'13,37""","10°49'43,55""",1820,no,Insieme omogeneo di Larix decidua Mill.,Larice,450 (med) 538 (max) ,"23,0 (med) 28,0 (max) ","a) età e/o dimensioni b) forma e portamento c) valore ecologico g) valore storico, culturale, religioso ",no,11.421667,46.312531
32,01/D243/TN/22,Trento,Daiano,Doss,"46°18'45,11""","11°25'18,00""",1438,no,Insieme omogeneo di Larix decidua Mill.,Larice,392 (med) 447 (max) ,"33,0 (med) 35,5 (max) ","a) età e/o dimensioni g) valore storico, culturale, religioso",no,11.170064,46.195256
33,01/D457/TN/22,Trento,Faedo,Maso Togn,"46°11'42,92""","11°10'12,23""",700,no,Castanea sativa Mill.,Castagno,630,14,"a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso",no,10.800847,45.983453
34,01/D565/TN/22,Trento,Fiavè,Malga Cogorna,"45°59'00,43""","10°48'03,05""",1685,no,Insieme omogeneo di Picea abies (L) H. Karst. ,Abete rosso,350 (med) 436 (max) ,"20,0 (med) 24,0 (max) ",a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.216456,45.903614
35,01/D651/TN/22,Trento,Folgaria,Baita dei Buleri (Fiorentini),"45°54'13,01""","11°12'59,24""",1455,no,Picea abies (L) H. Karst.,Abete rosso,332,20,a) età e/o dimensioni b) forma e portamento ,no,11.219133,45.921356
36,03/D651/TN/22,Trento,Folgaria,Cueli,"45°55'16,88""","11°13'08,88""",1115,no,Insieme omogeneo di Fraxinus excelsior L.,Frassino maggiore,302 (med) 338 (max) ,"27,0 (med) 28,0 (max) ",a) età e/o dimensioni f) pregio paesaggistico ,no,11.290006,46.086167
37,02/D775/TN/22,Trento,Frassilongo,Maso Pizzi-Stalete,"46°05'10,20""","11°17'24,02""",750,no,Castanea sativa Mill.,Castagno,755,19,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,11.769750,46.149053
38,01/E288/TN/22,Trento,Imer,Solan Grande,"46°08'56,59""","11°46'11,10""",1150,no,Fagus sylvatica L.,Faggio,325 - 275 - 225,23,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.297711,45.958767
39,01/E492/TN/22,Trento,Lavarone,Malga Laghetto ,"45°57'31,56""","11°17'51,76""",1200,no,Abies alba Mill.,Abete bianco,495,55,"a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.642128,45.814819
40,01/M313/TN/22,Trento,Ledro,Malga Valesina (Lorina)," 45°48'53,35""","10°38'31,66""",1212,no,Insieme omogeneo di Acer pseudoplatanus L.,Acero di monte,523 (med) 550 (max) ,"28,0 (med) 30,0 (max) ",a) età e/o dimensioni c) valore ecologico ,no,11.367317,45.969492
41,02/E565/TN/22,Trento,Levico Terme,Malga Costo di Sopra,"45°58'10,17""","11°22'02,34""",1670,no,Picea abies (L) H. Karst.,Abete rosso,560,34,"a) età e/o dimensioni b) forma e portamento c) valore ecologico g) valore storico, culturale, religioso",no,10.970203,46.057769
42,01/M357/TN/22,Trento,Madruzzo (ex Calavino),Lago di Toblino,"46°03'27,97""","10°58'12,73""",245,no,Insieme omogeneo di Taxodium disticum (L.) Rich.,Cipresso calvo,390 (med) 470 (max) ,"30,0 (med) 33,0 (max) ",a) età e/o dimensioni d) rarità botanica f) pregio paesaggistico ,no,10.895278,46.387808
43,01/E850/TN/22,Trento,Malè,Malga Mondèlt Alta,"46°23'16,11""","10°53'43,00""",1785,no,Larix decidua Mill.,Larice,460,24,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,11.843631,46.129069
44,01/F176/TN/22,Trento,Mezzano,Val Carbonere ,"46°07'44,65""","11°50'37,07""",1150,no,Taxus baccata L.,Tasso,381,14,a) età e/o dimensioni c) valore ecologico ,no,11.871625,46.132106
45,02/F176/TN/22,Trento,Mezzano,Bosco Piétena,"46°07'55,58""","11°52'17,85""",1337,no,Abies alba Mill.,Abete bianco,400,43,a) età e/o dimensioni c) valore ecologico ,no,11.116831,46.215944
46,02/F183/TN/22,Trento,Mezzocorona,"Palazzo Martini - Via Dante, 8","46°12'57,40""","11°07'00,59""",215,si,Quercus robur L.,Farnia,443,26,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,10.884633,45.868397
47,01/F835/TN/22,Trento,Nago-Torbole,Le Gorte – Busatte,"45°52'06,23""","10°53'04,68""",230,no,Olea europaea L.,Olivo,257 - 229,7,a) età e/o dimensioni f) pregio paesaggistico ,no,10.878464,45.824692
48,02/F835/TN/22,Trento,Nago-Torbole,Selva di Nago,"45°49'28,89""","10°52'42,47""",1150,no,Fagus sylvatica L.,Faggio,526,27,"a) età e/o dimensioni c) valore ecologico g) valore storico, culturale, religioso",no,10.645553,46.373944
49,02/G419/TN/22,Trento,Peio,Val Taviela - Sentiero dei tedeschi,"46°22'26,20""","10°38'43,99""",2202,no,Larix decidua Mill.,Larice,444,14,"a) età e/o dimensioni b) forma e portamento c) valore ecologico g) valore storico, culturale, religioso",no,10.703967,46.411250
50,06/G419/TN/22,Trento,Peio,Cavaion,"46°24'40,50""","10°42'14,28""",2135,no,Larix decidua Mill.,Larice,456,25,a) età e/o dimensioni c) valore ecologico ,no,10.664769,46.332172
51,07/G419/TN/22,Trento,Peio,Malga Val Comasine ,"46°19'55,82""","10°39'53,17""",2.100/2.300,no,Insieme omogeneo di Larix decidua Mill.,Larice,270 (med) 443 (max) ,"21,0 (med) 28,0 (max) ","a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.777558,46.275100
52,01/G428/TN/22,Trento,Pellizzano,Doss de Artuich,"46°16'30,36""","10°46'39,21""",2050,no,Pinus cembra L. ,Pino cembro,465,22,a) età e/o dimensioni f) pregio paesaggistico ,no,11.255242,46.099219
53,02/G452/TN/22,Trento,Pergine,Mas dei Boci,"46°05'57,19""","11°15'18,87""",1130,no,Fagus sylvatica L.,Faggio,513 - 355,27,"a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.618044,46.065597
54,01/G656/TN/22,Trento,Pieve Tesino,Villa Daziaro,"46°03'56,15""","11°37'04,96""",818,si,Insieme omogeneo di Ulmus glabra Huds.,Olmo montano,454 (med) 526 (max) ,"41,5 (med) 43,0 (max) ",a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico ,no,11.588469,46.314019
55,01/H018/TN/22,Trento,Predazzo,Coste,"46°18'50,47""","11°35'18,49""",1320,no,Picea abies (L) H. Karst.,Abete rosso,488,40,a) età e/o dimensioni b) forma e portamento ,no,11.782047,46.293356
56,01/M359/TN/22,Trento,Primiero San Martino di Castrozza (ex Siror) ,Busa Ferrari - Passo Rolle,"46°17'36,08""","11°46'55,37""",1915,no,Picea abies (L) H. Karst.,Abete rosso,261,28.5," b) forma e portamento g) valore storico, culturale, religioso",no,10.752189,46.406039
57,02/H146/TN/22,Trento,Rabbi,Val Maleda,"46°24'21,74""","10°45'07,88""",1925,no,Larix decidua Mill.,Larice,475,33,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,10.764939,46.443822
58,04a/H146/TN/22 04b/H146/TN/22,Trento,Rabbi,Saent ,"46°26'37,76""","10°45'53,78""",1.840/1.940,no,Insieme omogeneo di Larix decidua Mill. e Picea abies (L) H. Karst.,Larice e Abete rosso,333 (med) 482 (max) ,"24,0 (med) 34,0 (max) ",a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.426986,46.075019
59,01/H532/TN/22,Trento,Ronchi Valsugana,Buse dei sassi,"46°04'30,07""","11°25'37,15""",1183,no,Fagus sylvatica L.,Faggio,550,14,a) età e/o dimensioni b) forma e portamento ,no,11.151350,46.273942
60,01/H607/TN/22,Trento,Roverè della Luna,Pradestèl,"46°16'26,19""","11°09'04,86""",950,no,Ilex aquifolium L.,Agrifoglio,135,11,a) età e/o dimensioni b) forma e portamento,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.943658,46.141892
61,01/M345/TN/22,Trento,San Lorenzo Dorsino,Malga Ceda di Villa ,"46°08'30,81""","10°56'37,17""",1400,no,Insieme omogeneo di Fagus sylvatica L.,Faggio,338 (med) 485 (max) ,"25,0 (med) 27,0 (max) ",a) età e/o dimensioni f) pregio paesaggistico ,no,10.602906,46.197064
62,01/I899/TN/22,Trento,Spiazzo,Malga Bedole,"46°11'49,43""","10°36'10,46""",1580,no,Larix decidua Mill.,Larice,436,20,a) età e/o dimensioni c) valore ecologico ,no,10.559117,45.851811
63,03/I964/TN/22,Trento,Storo,Sotto Villo,"45°51'06,52""","10°33'32,82""",410,no,Castanea sativa Mill.,Castagno,550,19,a) età e/o dimensioni c) valore ecologico ,no,11.464597,46.076767
64,01/L089/TN/22,Trento,Telve,Parise,"46°04'36,36""","11°27'52,55""",705,no,Castanea sativa Mill.,Castagno,728,23,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.527950,46.272447
65,01/L147/TN/22,Trento,Tesero,Avezi,"46°16'20,81""","11°31'40,62""",1180,no,Abies alba Mill.,Abete bianco,445,40,"a) età e/o dimensioni c) valore ecologico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.774439,46.017928
66,01/L174/TN/22,Trento,Tione di Trento,Malga Stabio,"46°01'04,54""","10°46'27,98""",1480,no,Insieme omogeneo di Fagus sylvatica L.,Faggio,572 (med) 800 (max) ,"20,0 (med) 21,5 (max) ","a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso","bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.455319,46.077500
67,01/L211/TN/22,Trento,Torcegno,Campestrini,"46°04'39,00""","11°27'19,15""",785,no,Insieme omogeneo di Castanea sativa Mill.,castagno,541 (med) 640 (max) ,"19,0 (med) 21,0 (max) ",a) età e/o dimensioni ,no,11.155264,46.065997
68,02/L378/TN/22,Trento,Trento,Povo - ex Villa Thun,"46°03'57,59""","11°09'18,95""",405,si,Sequoiadendron giganteum (Lindl.) J. Buchholz,Sequoia gigante ,642,34,a) età e/o dimensioni f) pregio paesaggistico ,no,11.140311,46.090008
69,04/L378/TN/22,Trento,Trento,Maderno – Villa Maria,"46°05'24,03""","11°08'25,12""",488,si,Aesculus hippocastanum L.,Ippocastano,504,19.5,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,11.160269,46.066589
70,05/L378/TN/22,Trento,Trento,Povo – Villa Lubich,"46°03'59,72""","11°09'36,97""",455,si,Sequoiadendron giganteum (Lindl.) J. Buchholz,Sequoia gigante ,617,30,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,11.186625,46.064825
71,06/L378/TN/22,Trento,Trento,Passo Cimirlo – Casare,"46°03'53,37""","11°11'11,85""",790,no,Prunus avium L.,Ciliegio selvatico,359,26.5,a) età e/o dimensioni c) valore ecologico ,no,11.061781,46.059850
72,08/L378/TN/22,Trento,Trento,Malga Brigolina,"46°03'35,46""","11°03'42,41""",943,no,Fagus sylvatica L.,Faggio,465,17,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,10.538069,45.967856
73,02/M343/TN/22,Trento,Valdaone,Prà del Vittorio,"45°58'04,28""","10°32'17,05""",1440,no,Picea abies (L) H. Karst.,Abete rosso,520,36,"a) età e/o dimensioni c) valore ecologico g) valore storico, culturale, religioso",no,11.395944,46.219353
74,01/L575/TN/22,Trento,Valfloriana,Zochi Alti,"46°13'09,67""","11°23'45,40""",1860,no,Pinus cembra L. ,Pino cembro,547,26,a) età e/o dimensioni b) forma e portamento c) valore ecologico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.150592,45.743336
75,01/L588/TN/22,Trento,Vallarsa,Pruste – Bait del Nebbia,"45°44'36,01""","11°09'02,13""",1281,no,Sorbus aucuparia L.,Sorbo degli uccellatori,171,12,f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.150444,45.743364
76,02/L588/TN/22,Trento,Vallarsa,Pruste – Bait del Nebbia,"45°44'36,11""","11°09'01,60""",1281,no,Fraxinus excelsior L.,Frassino maggiore,276,17,f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",10.991136,46.098739
77,01/M362/TN/22,Trento,Vallelaghi (ex Vezzano),Canal,"46°05'55,46""","10°59'28,09""",1280,no,Fagus sylvatica L.,Faggio,443,28,"a) età e/o dimensioni g) valore storico, culturale, religioso",no,10.645719,46.299728
78,03/L769/TN/22,Trento,Vermiglio,Palon di Verniana,"46°17'59,02""","10°38'44,59""",2018,no,Larix decidua Mill.,Larice,490,30,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,10.677222,46.311389
79,04/L769/TN/22,Trento,Vermiglio,Prà Pero,"46°18'41,00""","10°40'38,00""",2100,no,Insieme omogeneo di Larix decidua Mill.,Larice,365 (med) 404 (max) ,"18,5 (med) 23,0 (max) ","a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso",no,11.270478,46.071972
80,01/L886/TN/22,Trento,Vignola Falesina,Maso Agnellini,"46°04'19,10""","11°16'13,72""",700,no,Castanea sativa Mill.,Castagno,744,20,a) età e/o dimensioni ,no,11.271050,46.070158
81,02/L886/TN/22,Trento,Vignola Falesina,La Mola,"46°04'12,57""","11°16'15,78""",810,no,Tilia cordata Mill.,Tiglio selvatico,416,35,"a) età e/o dimensioni g) valore storico, culturale, religioso",no,11.032847,45.957281
82,01/L957/TN/22,Trento,Villa Lagarina,Bellaria,"45°57'26,21""","11°01'58,25""",899,no,Fagus sylvatica L.,Faggio,521,23,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,11.038592,45.959383
83,02/L957/TN/22,Trento,Villa Lagarina,Bellaria ,"45°57'33,78""","11°02'18,93""",878,no,Fagus sylvatica L.,Faggio,505,30,a) età e/o dimensioni f) pregio paesaggistico ,no,10.999444,45.931944
84,03/L957/TN/22,Trento,Villa Lagarina,Monte Zanetto,"45°55'55,00""","10°59'58,00""",1085,no,Tilia cordata Mill.,Tiglio selvatico,500,24,a) età e/o dimensioni f) pregio paesaggistico ,no,11.014542,45.939281
85,04a/L957/TN/22 04b/L957/TN/22 04c/L957/TN/22 04d/L957/TN/22,Trento,Villa Lagarina,Villa Daiano,"45°56'21,41""","11°00'52,35""",834,no,"Insieme omogeneo di Quercus Petraea (Matt.) Liebl. , Tilia cordata Mill., Fagus sylvatica L., Populus tremula L. ","Rovere, Tiglio selvatico, Faggio, Pioppo tremolo",468 (max),"37,0 (max)",b) forma e portamento c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.012208,45.935778
86,07/L957/TN/22,Trento,Villa Lagarina,Marcoiano,"45°56'08,80""","11°00'43,95""",815,no,Tilia cordata Mill.,Tiglio selvatico,540,27,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",11.031119,45.949489
87,08/L957/TN/22,Trento,Villa Lagarina,Prà dell'Albi,"45°56'58,16""","11°01'52,03""",955,no,Tilia cordata Mill.,Tiglio selvatico,543,30,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico ,"bene ambientale ai sensi dell'art. 65 della L.P. 04/08/2015, n. 15.",,
