ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
227,02/D997/VS/20,Sud Sardegna (Medio Campidano),Gesturi,Pranu Spedu,"39°44'21,30""","9°03'18,39""",258,no,Pinus pinea L.,Pino domestico,420,22,a) età e/o dimensioni b) forma e portamento,no,8.632500,39.440833
228,03/D997/VS/20,Sud Sardegna (Medio Campidano),Gesturi,Ortu è Corti,"39°42'55,43""","9°02'14,66""",193,no,Quercus pubescens Willd.,Roverella,320,15,a) età e/o dimensioni b) forma e portamento,no,8.630708,39.496939
229,01/E085/VS/20,Sud Sardegna (Medio Campidano),Gonnosfanadiga,Genna Baguba - Pala Ruinas,"39°28'10,41""","8°35'34,28""",650,no,Quercus suber L.,Sughera,460,17,a) età e/o dimensioni,no,8.556111,39.626944
230,02/E085/VS/20,Sud Sardegna (Medio Campidano),Gonnosfanadiga,Canali Mau - Gennè Impì,"39°26'27,00""","8°37'57,00""",900,no,Acer monspessulanum L.,Acero minore,280,9,a) età e/o dimensioni,no,8.570269,39.555769
231,03/E085/VS/20,Sud Sardegna (Medio Campidano),Gonnosfanadiga,Ortu Sa Murta - Lierus,"39°29'48,98""","8°37'50,55""",160,no,Pinus pinea L.,Pino domestico,420,18,a) età e/o dimensioni,no,8.581125,39.353169
232,04/E085/VS/20,Sud Sardegna (Medio Campidano),Gonnosfanadiga,Pardu Atzei,"39°37'37,00""","8°33'22,00""",145,no,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,370,12,a) età e/o dimensioni,no,8.581644,39.349872
233,02/E270/VS/20,Sud Sardegna (Medio Campidano),Guspini,Montevecchio,"39°33'20,77''","8°34'12,97''",373,si,Laurus nobilis L.,Alloro,220,5,a) età e dimensioni f) pregio paesaggistico ,vigente,8.467044,39.341194
234,01/E281/CI/20,Sud Sardegna (Carbonia-Iglesias),Iglesias,Case Marganai,"39°21'11,41""","8°34'52,05""",720,no,Insieme omogeneo di Quercus ilex L.,Leccio,320 (med) 540 (max),"35,0 (med)38,0 (max)",a) età e/o dimensioni c) valore ecologico,no,8.512186,39.302917
235,02/E281/CI/20,Sud Sardegna (Carbonia-Iglesias),Iglesias,Tintillonis - Marganai,"39°20'59,54""","8°34'53,92""",720,no,Arbutus unedo L.,Corbezzolo,165,18,a) età e/o dimensioni,no,8.468358,39.362503
236,03/E281/CI/20,Sud Sardegna (Carbonia-Iglesias),Iglesias,Genna Mustazzus,"39°20'28,30""","8°28'01,36""",519,no,Quercus suber L.,Sughera,520,12,a) età e/o dimensioni b) forma e portamento,no,8.406244,39.359842
237,04/E281/CI/20,Sud Sardegna (Carbonia-Iglesias),Iglesias,Monteponi,"39°18'10,50""","8°30'43,87""",210,no,Phytolacca dioica L. ,Fitolacca arborea,250,23,a) età e/o dimensioni b) forma e portamento d) rarità botanica f) pregio paesaggistico,vigente ,8.630169,39.049708
238,05/E281/CI/20,Sud Sardegna (Carbonia-Iglesias),Iglesias,Bega de Forru,"39°21'45,01""","8°28'06,09""",513,no,Quercus suber L.,Sughera,500,14,a) età e/o dimensioni b) forma e portamento,no,8.608389,39.224300
239,06/E281/CI/20,Sud Sardegna (Carbonia-Iglesias),Iglesias,Gutturu e Sattu,"39°21'35,43""","8°24'22,48""",120,no,Juniperus phoenicea L.,Ginepro fenicio,185,8.5,b) forma e portamento,vigente ,9.273356,39.839978
240,01/M270/CI/20,Sud Sardegna (Carbonia-Iglesias),Masainas,Incrocio tra Via Roma e Via Dante,"39°02'58,95""","8°37'48,61""",50,si,Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,360,10,"a) età e/o dimensioni g) valore storico, culturale, religioso",no,9.250278,39.757222
241,01/F841/CI/20,Sud Sardegna (Carbonia-Iglesias),Narcao,Garanzeis,"39°13'27,48""","8°36'30,20""",584,no,Quercus suber L.,Sughera,500,8,a) età e/o dimensioni b) forma e portamento,no,8.797500,39.090000
242,01/H659/CA/20,Sud Sardegna (Cagliari),Sadali,Cerasia,"39°50'23,92''","9°16'24,08''",835,no,Acer monspessolanum L. ,Acero minore,400,11,a) età e/o dimensioni d) rarità botanica,vigente,9.366967,39.882108
243,02/H659/CA/20,Sud Sardegna (Cagliari),Sadali,Cantoniera Santa Maria,"39°45'26,00''","9°15'01,00''",475,no,Populus alba L.,Pioppo bianco,430,31,a) età e/o dimensioni ,vigente,9.344339,39.884844
244,01/I182/CI/20,Sud Sardegna (Carbonia-Iglesias),Santadi,Pantaleo,"39°05'24,00""","8°47'51,00""",216,no,Eucalyptus camaldulensis Dehnh.,Eucalitto rostrato,620,24,"a) età e/o dimensioni g) valore storico, culturale, religioso",vigente,9.398856,39.869678
245,01/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Funtana su Canali,"39°52'55,59""","9°22'01,08""",1065,no,Quercus ilex L.,Leccio,610,30,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,vigente,9.515758,39.869133
246,02/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Pauli,"39°53'05,44""","9°20'39,62""",980,no,Populus canescens (Aiton) Sm.,Pioppo canescente,530,30,a) età e/o dimensioni,vigente,9.385286,39.885111
247,03/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Rio Ermolinus,"39°52'10,84""","9°23'55,88""",860,no,Quercus ilex L.,Leccio,505,22,a) età e/o dimensioni b) forma e portamento,no,9.329306,39.879228
248,04/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Rio Ermolinus,"39°52'08,88""","9°30'56,73""",193,no,Quercus ilex L.,Leccio,522,30,a) età e/o dimensioni,no,9.325364,39.896250
249,05/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Traviarbus,"39°53'06,40""","9°23'07,03""",1000,no,Arbutus unedo L.,Corbezzolo,240,13,a) età e/o dimensioni,no,9.387011,39.878142
250,06/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Pranu Alinu,"39°52'45,22""","9°19'45,50""",1044,no,Pyrus pyraster (L.) Burgsd.,Pero selvatico,240,8,a) età e/o dimensioni,no,9.386897,39.878375
251,07/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Cuili e Nanni Lai,"39°53'46,50""","9°19'31,31""",760,no,Quercus x morisii Borzì,Leccio-sughera,358,12,a) età e/o dimensioni d) rarità botanica,no,9.384950,39.885906
252,08/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Rio Ermolinus,"39°52'41,31""","9°23'13,24""",1150,no,Ostrya carpinifolia Scop.,Carpino nero,310,22,a) età e/o dimensioni,no,9.381506,39.884961
253,09/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Rio Ermolinus,"39°52'42,15""","9°23'12,83""",1151,no,Ostrya carpinifolia Scop.,Carpino nero,340,19,a) età e/o dimensioni,vigente ,9.326319,39.885564
254,10/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Traviarbus,"39°53'09,26""","9°23'05,82""",1020,no,Taxus baccata L.,Tasso,270,7,a) età e/o dimensioni,no,9.276350,39.896169
255,11/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sedda e sa Nurra,"39°53'05,86""","9°22'53,42""",1200,no,Quercus ilex L.,Leccio,400,20,a) età e/o dimensioni b) forma e portamento,no,9.340806,39.892169
256,12/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Trattalas,"39°53'08,03""","9°19'34,75""",1000,no,Quercus ilex L.,Leccio,590,22,a) età e/o dimensioni,no,9.276364,39.896361
257,13/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sonoloccu,"39°53'46,21""","9°16'34,86""",1155,no,Alnus glutinosa (L.) Gaertn. ,Ontano nero,480,10,a) età e/o dimensioni b) forma e portamento,no,9.344711,39.891592
258,14/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Ardasai,"39°53'31,81""","9°20'26,90""",1000,no,Quercus ilex L.,Leccio,750,18,a) età e/o dimensioni,no,9.296525,39.895564
259,15/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sonoloccu,"39°53'46,90""","9°16'34,91""",1155,no,Acer monspessulanum L.,Acero minore ,338,12,a) età e/o dimensioni,no,9.296747,39.895047
260,16/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Carrighera,"39°53'29,73""","9°20'40,96""",950,no,Clematis vitalba L.,Vitalba,90-80-70-60-42,15,a) età e/o dimensioni,no,9.276236,39.896756
261,17/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sa Costa e s'Alinu,"39°53'44,03""","9°17'47,49""",1100,no,Hedera helix L.,Edera,90,8,a) età e/o dimensioni,no,9.275792,39.895856
262,18/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sa Costa e s'Alinu,"39°53'42,17""","9°17'48,29""",1100,no,Ilex aquifolium L.,Agrifoglio,220,8,a) età e/o dimensioni,no,9.276331,39.896747
263,19/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sonoloccu,"39°53'48,32""","9°16'34,45""",1160,no,Acer monspessolanum L. ,Acero minore,263,6,a) età e/o dimensioni,no,9.287033,39.905658
264,20/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sonoloccu,"39°53'45,08""","9°16'32,85""",1140,no,Acer monspessolanum L. ,Acero minore,270,8,a) età e/o dimensioni,no,9.345931,39.898931
265,21/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sonoloccu,"39°53'48,29""","9°16'34,79""",1160,no,Acer monspessolanum L. ,Acero minore,170 - 200,6.5,a) età e/o dimensioni,no,9.345097,39.903331
266,22/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Riu de sa Teglia,"39°54'20,37""","9°17'13,32""",750,no,Juniperus oxycedrus L. subsp. oxycedrus,Ginepro rosso,290,10,a) età e/o dimensioni,no,9.344214,39.911244
267,23/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Mercussei,"39°53'56,15""","9°20'45,35""",900,no,Phillyrea latifolia L.,Fillirea,300,15,a) età e/o dimensioni,no,9.320333,39.883725
268,24/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Tenenbias,"39°54'11,99""","9°20'42,35""",700,no,Taxus baccata L.,Tasso,390,7.5,a) età e/o dimensioni,no,9.320550,39.884625
269,25/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Tenenbias,"39°54'40,48""","9°20'39,17""",700,no,Arbutus unedo L.,Corbezzolo,260,6,a) età e/o dimensioni,no,9.320453,39.883858
270,26/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Trattalas,"39°53'01,41""","9°19'13,2'""",1000,no,Hedera helix L.,Edera,75,N.R.,a) età e/o dimensioni,no,9.389156,39.853853
271,27/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Trattalas,"39°53'04,65""","9°19'13,98""",1000,no,Sambucus nigra L. ,Sambuco,445,9.5,a) età e/o dimensioni,no,9.344422,39.906225
272,28/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Trattalas,"39°53'01,89""","9°19'13,63""",1000,no,Alnus glutinosa (L.) Gaertn. ,Ontano nero,570,12,a) età e/o dimensioni,no,9.344667,39.905900
273,29/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Santu Perdu,"39°51'13,87""","9°23'20,96""",840,no,Pyrus pyraster (L.) Burgsd.,Pero selvatico,210,9,a) età e/o dimensioni,vigente,8.722778,38.948056
274,30/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sedda Ussarci,"39°54'22,41""","9°20'39,92""",700,no,Quercus pubescens Willd.,Roverella,465,15,a) età e/o dimensioni,no,8.923603,39.703003
275,31/I706/OG/20,Sud Sardegna (Ogliastra),Seui,Sedda Ussarci,"39°54'21,24""","9°20'40,8'""",700,no,Quercus pubescens Willd.,Roverella,435,18,a) età e/o dimensioni,no,8.924297,39.702981
276,01/L154/CA/20,Sud Sardegna (Cagliari),Teulada,Tuerra,"38°56'53,00''","8°43'22,00''",6,no,Fraxinus angustifolia Vahl,Frassino meridionale ,520,22,a) età e/o dimensioni ,vigente,8.920953,39.705925
277,01/L473/VS/20,Sud Sardegna (Medio Campidano),Turri,Molino,"39°42'10,81""","8°55'24,97""",174,no,Olea europaea L.,Olivo,510,12,a) età e/o dimensioni b) forma e portamento,no,8.920181,39.705758
278,02/L473/VS/20,Sud Sardegna (Medio Campidano),Turri,Molino,"39°42'10,73""","8°55'27,47""",173,no,Olea europaea L.,Olivo,630,12.5,a) età e/o dimensioni b) forma e portamento,no,8.756928,39.450283
279,03/L473/VS/20,Sud Sardegna (Medio Campidano),Turri,Pasturri,"39°42'21,33""","8°55'15,43""",168,si,Olea europaea L.,Olivo,480,7,a) età e/o dimensioni b) forma e portamento,no,8.733603,39.423586
280,04/L473/VS/20,Sud Sardegna (Medio Campidano),Turri,Pardierru,"39°42'20,73""","8°55'12,65""",168,si,Olea europaea L.,Olivo,430,6.5,a) età e/o dimensioni b) forma e portamento,no,8.681792,39.265667
281,01/L924/CA/20,Sud Sardegna (Medio Campidano),Villacidro,Nuraxi - Casa Todde,"39°27'01,02''","8°45'24,94''",168,no,Arbutus unedo L.,Corbezzolo,170,6.5,a) età e/o dimensioni ,vigente,8.869675,39.635556
282,03/L924/CA/20,Sud Sardegna (Medio Campidano),Villacidro,Chiesa di San Sisinnio,"39°25'24,91''","8°44'00,97''",220,no,Insieme omogeneo di Olea europaea subsp. oleaster (Hoffmanns. & Link) ,Olivastro,780 (med) 800 (max),"10,0 (med) 13,0 (max)","a) età e/o dimensioni g) valore storico, culturale, religioso ",vigente,8.869444,39.629444
283,01/L968/CI/20,Sud Sardegna (Carbonia-Iglesias),Villamassargia,S'Ortu Mannu,"39°15'56,40""","8°40'54,45""",100,no,Olea europaea L.,Olivo,1000,8,"a) età e/o dimensioni e) architettura vegetale f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,,
284,01/L986/VS/20,Sud Sardegna (Medio Campidano),Villanovaforru,Figu Niedda - Cimitero,"39°38'8.,1'""","8°52'10,83""",295,si,Olea europaea L.,Olivo,290,10,b) forma e portamento,no,,
285,02/L986/VS/20,Sud Sardegna (Medio Campidano),Villanovaforru,Matta Nuxis,"39°37'46,00""","8°52'10,00""",300,no,Quercus ilex L.,Leccio,350,18,b) forma e portamento,no,,
