ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
11,04/C351/CT/19,Catania,Catania,"Istituto Superiore di Catania - Via Valdisavoia, 9","37°31'02,92""","15°04'25,08""",69,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,1200,25,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,no,15.084097,37.515483
12,05/C351/CT/19,Catania,Catania,"Via Etnea, 397","37°30'55,74""","15°05'02,75""",75,si,Dracaena draco L. ,Albero del Drago,200,7,a) età e/o dimensioni d) rarità botanica ,no,14.950822,37.807350
13,01/E602/CT/19,Catania,Linguaglossa,Pernicana,"37°48'26,46""","14°57'02,96""",1250,no,Pinus nigra subsp. laricio Maire,Pino laricio,600,24,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,no,15.086094,37.738867
14,01/F214/CT/19,Catania,Milo,Monte Fontana,"37°44'19,92""","15°05'09,94""",1210,no,Quercus cerris L.,Cerro,560,18,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",no,15.108919,37.720792
15,02/F214/CT/19,Catania,Milo,Caselle - Via Guglielmo Marconi,"37°43'14,85""","15°06'32,11""",790,si,Acer opalus Mill.,Acero napoletano,325,14,a) età e/o dimensioni,no,15.072489,37.760036
16,03/F214/CT/19,Catania,Milo,Giarrita,"37°45'36,13""","15°04'20,96""",1430,no,Insieme omogeneo di Fagus sylvatica L.,Faggio,670 (med) 720 (max) ,"20,0 (med) 21,0 (max) ","a) età e/o dimensioni g) valore storico, culturale, religioso",no,15.116264,37.706714
17,04/F214/CT/19,Catania,Milo,Bosco Barone Nicolosi,"37°42'24,17""","15°06'58,55""",580,no,Acer opalus subsp. obtusatum (Waldst. & Kit ex Willd.) Gams,Acero d'Ungheria,310,18,a) età e/o dimensioni d) rarità botanica ,no,15.112544,37.735692
18,05/F214/CT/19,Catania,Milo,Piazza Sacro Cuore - Strada provinciale n. 59,"37°44'08,49""","15°06'45,16""",835,no,Celtis australis L.,Bagolaro,380,18,"a) età e/o dimensioni g) valore storico, culturale, religioso",si,14.970289,37.508331
19,01/F781/CT/19,Catania,Motta Sant'Anastasia,Contrada Gebbia,"37°30'29,99""","14°58'13,04""",200,no,Olea europaea L.,Olivo,830,8,"a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso ",no,14.909711,37.569686
20,01/G371/CT/19,Catania,Paternò,Villa Moncada,"37°34'10,87""","14°54'34,96""",225,si,Dalbergia nigra (Vell),Palissandro del Brasile,400,25,a) età e/o dimensioni d) rarità botanica f) pregio paesaggistico,no,14.912000,37.569306
21,02/G371/CT/19,Catania,Paternò,Rotonda di Via Vittorio Emanuele,"37°34'09,50""","14°54'43,20""",250,si,Ficus australis Willd.,Fico rugginoso ,370,25,a) età e/o dimensioni d) rarità botanica f) pregio paesaggistico,no,14.982211,37.824406
22,01/H175/CT/19,Catania,Randazzo,Monte Santa Maria - Contrada Annunziata,"37°49'27,86""","14°58'55,96""",1537,no,Insieme omogeneo di Betula aetnensis Raf,Betulla dell'Etna,656 (med) 710 (max) ,16,a) età e/o dimensioni b) forma e portamento d) rarità botanica f) pregio paesaggistico,no,14.905833,37.929167
23,02/H175/CT/19,Catania,Randazzo,Monte Colla,"37°55'45,00""","14°54'21,00""",1492,no,Acer pseudoplatanus L.,Acero montano,350,4,a) età e/o dimensioni f) pregio paesaggistico ,no,15.198589,37.727758
24,01/H325/CT/19,Catania,Riposto,Villa Puglisi,"37°43'39,93""","15°11'54,92""",67,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,1100,18,a) età e/o dimensioni b) forma e portamento e) architettura vegetale d) rarità botanica f) pregio paesaggistico,si,37.749322,15.131511
25,01/I216/CT/19,Catania,Sant'Alfio,Nucifori,"15°07'53,44""","37°44'57,56""",705,si,Castanea sativa Mill.,Castagno,2200,22,"a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,15.088489,37.758853
26,02/I216/CT/19,Catania,Sant'Alfio,Pomazzo,"37°45'31,87""","15°05'18,56""",1180,no,Quercus pubescens Willd,Roverella,330,12,"a) età e/o dimensioni g) valore storico, culturale, religioso",no,15.105275,37.758778
27,03/I216/CT/19,Catania,Sant'Alfio,Magazzeni,"37°45'31,60""","15°06'18,99""",1010,no,Betula aetnensis Raf,Betulla dell'Etna,205,12,"a) età e/o dimensioni d) rarità botanica g) valore storico, culturale, religioso",no,15.105119,37.762394
28,04/I216/CT/19,Catania,Sant'Alfio,Tramazzi,"37°45'44,62""","15°06'18,43""",1015,no,Castanea sativa Mill.,Castagno,860,16,a) età e/o dimensioni c) valore ecologico ,no,15.134753,37.697686
29,01/I314/CT/19,Catania,Santa Venerina,Dagala del Re ,"37°41'51,67""","15°08'05,11""",390,no,Quercus pubescens Willd,Roverella,300,16,"f) pregio paesaggistico g) valore storico, culturale, religioso ",no,15.131406,37.663678
30,02/I314/CT/19,Catania,Santa Venerina,Parco Cosentini,"37°39'49,24""","15°07'53,06""",325,no,Quercus pubescens Willd,Roverella,430,11,a) età e/o dimensioni f) pregio paesaggistico ,no,15.065364,37.630842
31,01/L355/CT/19,Catania,Trecastagni,Chiesa di Santa Maria dei Tremonti,"37°37'51,03""","15°03'55,31""",645,no,Quercus pubescens Willd,Roverella,380,11,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso ",no,15.076219,37.657447
32,02/L355/CT/19,Catania,Trecastagni,Contrada da Carpene,"37°39'26,81""","15°04'34,39""",730,no,Quercus pubescens Willd,Roverella,400,13,a) età e/o dimensioni f) pregio paesaggistico ,no,14.746686,37.161156
33,01/M100/CT/19,Catania,Vizzini,"Via Castello, 26","37°09'40,16""","14°44'48,07""",618,si,Pinus pinea L.,Pino domestico,322,16,c) valore ecologico e) architettura vegetale ,no,15.102508,37.717381
34,01/M139/CT/19,Catania,Zafferana Etnea,Contrada Carlino,"37°43'02,57""","15°06'09,03""",940,no,Quercus ilex L.,Leccio,490,18,"a) età e/o dimensioni b) forma e portamento g) valore storico, culturale, religioso ",no,15.046833,37.705236
35,02/M139/CT/19,Catania,Zafferana Etnea,Acquarocca degli Zappini,"37°42'18,85""","15°02'48,60""",1522,no,Fagus sylvatica L.,Faggio,630,13,"a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico g) valore storico, culturale, religioso ",no,15.068053,37.709781
36,03/M139/CT/19,Catania,Zafferana Etnea,Strada Cassone - Monte Pomiciaro,"37°42'35,21""","15°04'04,99""",1420,no,Populus tremula L. ,Pioppo tremolo,310,10,f) pregio paesaggistico ,no,15.073694,37.684917
37,04/M139/CT/19,Catania,Zafferana Etnea,Ilice,"37°41'05,70""","15°04'25,30""",1110,no,Fagus sylvatica L.,Faggio,300,20,f) pregio paesaggistico ,no,13.345678,38.132783
38,01/G273/PA/19,Palermo ,Palermo ,"Via Notarbartolo, 23","38°07'58,02""","13°20'44,44""",25,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,291,14.5,"g) valore storico, culturale, religioso ",no,13.335303,38.170125
39,02/G273/PA/19,Palermo ,Palermo ,Pallavicino - Via Cesenatico,"38°10'12,45""","13°20'07,09""",60,no,Olea europaea L.,Olivo,818,10.5,a) età e/o dimensioni c) valore ecologico,si,13.369553,38.117539
40,03/G273/PA/19,Palermo ,Palermo ,Villa Garibaldi - Piazza Marina,"38°07'03,14""","13°22'10,39""",7,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,3600,21,"a) età e/o dimensioni b) forma e portamento c) valore ecologico d) rarità botanica e) architettura vegetale g) valore storico, culturale, religioso",si,13.379467,38.083011
41,04/G273/PA/19,Palermo ,Palermo ,Santuario di Santa Maria di Gesù,"38°04'58,84""","13°22'46,08""",190,si,Cupressus sempervirens L.,Cipresso comune,350,23,"a) età e/o dimensioni g) valore storico, culturale, religioso ",no,13.359642,38.132356
42,05/G273/PA/19,Palermo ,Palermo ,Via Piano dell'Ucciardone,"38°07'56,48""","13°21'34,71""",3,si,Platanus acerifolia (Aiton) Willd.,Platano comune,420,28,a) età e/o dimensioni b) forma e portamento ,no,13.347111,38.129467
43,06/G273/PA/19,Palermo ,Palermo ,Villa Trabia alle Terre Rosse,"38°07'46,08""","13°20'49,60""",24,si,Araucaria bidwillii Hook,Pino del Queensland,222,23, d) rarità botanica ,no,13.348642,38.129858
44,07/G273/PA/19,Palermo ,Palermo ,Villa Trabia alle Terre Rosse,"38°07'47,49""","13°20'55,11""",17,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,480,20,a) età e/o dimensioni b) forma e portamento c) valore ecologico d) rarità botanica ,no,13.346494,38.129519
45,08/G273/PA/19,Palermo ,Palermo ,Villa Trabia alle Terre Rosse,"38°07'46,27""","13°20'47,38""",25,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,680,20,a) età e/o dimensioni b) forma e portamento c) valore ecologico d) rarità botanica ,no,13.341944,38.124150
46,09/G273/PA/19,Palermo ,Palermo ,Villa Malfitano Whitaker,"38°07'26,94""","13°20'31,00""",39,si,Dracaena draco L. ,Albero del Drago,590,12,a) età e/o dimensioni d) rarità botanica ,no,13.341453,38.122858
47,10/G273/PA/19,Palermo ,Palermo ,Villa Malfitano Whitaker,"38°07'22,29""","13°20'29,23""",38,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,2100,16,a) età e/o dimensioni b) forma e portamento c) valore ecologico d) rarità botanica e) architettura vegetale ,no,13.341636,38.123700
48,11/G273/PA/19,Palermo ,Palermo ,Villa Malfitano Whitaker,"38°07'25,32""","13°20'29,89""",38,si,Nolina longifolia (Karw. ex Shult. & Shult.f.) Hemsl,Pianta mangiafumo,410,7,a) età e/o dimensioni d) rarità botanica ,no,13.341864,38.122083
49,12/G273/PA/19,Palermo ,Palermo ,Villa Malfitano Whitaker,"38°07'19,50""","13°20'30,71""",37,si,Yucca gigantea Lem.,Yucca,560,12,a) età e/o dimensioni d) rarità botanica ,no,13.374919,38.114233
50,13/G273/PA/19,Palermo ,Palermo ,Villa Giulia,"38°06'51,24""","13°22'29,71""",5,si,Insieme omogeneo di Washingtonia robusta H. Wendl.,Palma messicana,150 (med) 160 (max),"18,0 (med) 20,0 (max)","a) età e/o dimensioni d) rarità botanica e) architettura vegetale f) pregio paesaggistico g) valore storico, culturale, religioso ",no,13.351822,38.131489
51,14/G273/PA/19,Palermo ,Palermo ,Giardino inglese,"38°07'53,36""","13°21'06,56""",18,si,Ficus benghalensis L.,Fico di Banyan,820,11,a) età e/o dimensioni c) valore ecologico d) rarità botanica ,no,13.351092,38.133342
52,15/G273/PA/19,Palermo ,Palermo ,Giardino inglese,"38°08'00,03""","13°21'03,93""",16,si,Phytolacca dioica L. ,Fitolacca arborea,410,10,a) età e/o dimensioni c) valore ecologico d) rarità botanica ,no,13.364272,38.119631
53,17/G273/PA/19,Palermo ,Palermo ,Palazzo Pantelleria - Piazza Giovanni Meli ,"38°07'10,67""","13°21'51,38""",9,si,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,1010,17,"a) età e/o dimensioni d) rarità botanica e) architettura vegetale f) pregio paesaggistico g) valore storico, culturale, religioso ",no,13.348792,38.123628
54,18/G273/PA/19,Palermo ,Palermo ,Piazza Virgilio,"38°07'25,06""","13°20'55,65""",26,si,Ficus virens Aiton,Fico bianco,1000,20,a) età e/o dimensioni c) valore ecologico d) rarità botanica ,no,13.341128,38.128781
55,19/G273/PA/19,Palermo ,Palermo ,Via Claudio Monteverdi,"38°07'43,61""","13°20'28,06""",35,si,Washingtonia filifera (Linden ex André) H. Wendl. ex de Bary,Palma californiana,235,16,f) pregio paesaggistico,no,13.307683,38.166200
56,20/G273/PA/19,Palermo ,Palermo ,"Via Ugo la Malfa, 169","38°09'58,32""","13°18'27,66""",52,si,Olea europaea L. ,Olivo,730,15,a) età e/o dimensioni c) valore ecologico,no,13.307856,38.166275
57,21/G273/PA/19,Palermo ,Palermo ,"Via Ugo la Malfa, 169","38°09'58,59""","13°18'28,28""",52,si,Olea europaea L. ,Olivo,830,15,a) età e/o dimensioni c) valore ecologico,no,13.338186,38.105475
58,22/G273/PA/19,Palermo ,Palermo ,Vivai lo Porto,"38°06'19,71""","13°20'17,47""",51,si,Nolina gracilis (Lem.) Cif. & Giacom.,Gamba di elefante,280,8,a) età e/o dimensioni d) rarità botanica ,no,13.338186,38.105475
59,23/G273/PA/19,Palermo ,Palermo ,Vivai Lo Porto ,"38°06'19,71""","13°20'17,47""",51,si,Nolina longifolia (Karw. ex Shult. & Shult.f.) Hemsl,Pianta mangiafumo,500,8,a) età e/o dimensioni d) rarità botanica ,no,13.338656,38.105297
60,24/G273/PA/19,Palermo ,Palermo ,Vivai Lo Porto ,"38°06'19,07""","13°20'19,16""",51,si,Dracaena draco L. ,Albero del Drago,700,7,a) età e/o dimensioni d) rarità botanica,no,13.338056,38.105833
61,25/G273/PA/19,Palermo ,Palermo ,Vivai Lo Porto ,"38°06'21,00""","13°20'17,00""",51,si,Sterculia acerifolia A. Cunn. Ex D. Don,Albero del Fuoco,450,20,a) età e/o dimensioni d) rarità botanica,no,13.355300,38.112417
62,26/G273/PA/19,Palermo ,Palermo ,Villa Bonanno - Piazza Vittoria,"38°06'44,70""","13°21'19,08""",32,si,Phoenix dactylifera L. ,Palma da datteri,200,20,"a) età e/o dimensioni d) rarità botanica e) architettura vegetale f) pregio paesaggistico g) valore storico, culturale, religioso ",si,13.320964,38.183042
63,27/G273/PA/19,Palermo ,Palermo ,"Zen - Viale Sandro Pertini, 710","38°10'58,95""","13°19'15,47""",22,no,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,3400,25,a) età e/o dimensioni b) forma e portamento c) valore ecologico d) rarità botanica,si,14.486472,37.027533
64,01/A014/RG/19,Ragusa,Acate,Lippia Litteri,"37°01'39,12''","14°29'11,30''",148,no,Olea europaea L. ,Olivo,680,8,"a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso ",no,14.697222,37.062778
65,01/C612/RG/19,Ragusa,Chiaramonte Gulfi,Montesano - Muti,"37°03'46,00'' ","14°41'50,00'' ",450,no,Quercus pubescens Willd,Roverella,460,17,"a) età e/o dimensioni b) forma e portamento c) valore ecologico g) valore storico, culturale, religioso ",no,14.694756,37.073128
66,02/C612/RG/19,Ragusa,Chiaramonte Gulfi,Montesano - Muti,"37°04'23,26''","14°41'41,12''",490,no,Olea europaea L. ,Olivo,470 - 340 -230,6,a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,no,14.699072,37.063992
67,03/C612/RG/19,Ragusa,Chiaramonte Gulfi,Muti,"37°03'50,37''","14°41'56,66''",478,no,Olea europaea L. ,Olivo,395 - 215,4,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,14.899317,36.773672
68,01/E366/RG/19,Ragusa,Ispica,Palazzelli,"36°46'25,22''","14°53'57,54''",95,no,Olea europaea L. ,Olivo,700,8,a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,no,14.877528,36.895208
69,01/F258/RG/19,Ragusa,Modica,Favarottella,"36°53'42,75''","14°52'39,10''",360,no,Ceratonia siliqua L.,Carrubo,760,10,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,14.865019,36.879736
70,03/F258/RG/19,Ragusa,Modica,Miglifulo,"36°52'47,05''","14°51'54,07''",396,no,Ceratonia siliqua L.,Carrubo,850,12,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,14.889456,36.885042
71,04/F258/RG/19,Ragusa,Modica,Cammaratini,"36°53'06,15''","14°53'22,04''",340,no,Ceratonia siliqua L.,Carrubo,930,13,a) età e/o dimensioni c) valore ecologico ,no,14.886806,36.882444
72,05/F258/RG/19,Ragusa,Modica,Cammaratini Cava Palomberi,"36°52'56,80''","14°53'12,50''",340,no,Ceratonia siliqua L.,Carrubo,960,9.5,a) età e/o dimensioni b) forma e portamento c) valore ecologico f) pregio paesaggistico,no,14.564642,36.881967
73,01/H163/RG/19,Ragusa,Ragusa,Castello di Donnafugata,"36°52'55,08''","14°33'52,71'' ",314,no,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,900,25,a) età e/o dimensioni c) valore ecologico d) rarità botanica e) architettura vegetale ,no,14.564886,36.881667
74,02/H163/RG/19,Ragusa,Ragusa,Castello di Donnafugata,"36°52'54,00''"," 14°33'53,59''",313,no,Ficus macrophylla Desf. Ex Pers.,Fico magnolioide,950,25,a) età e/o dimensioni c) valore ecologico d) rarità botanica e) architettura vegetale ,no,14.592711,36.775631
75,03/H163/RG/19,Ragusa,Ragusa,Foce Fiume Irminio,"36°46'32,27''","14°35'33,76''",12,no,Pistacia lentiscus L.,Lentisco,140,3,a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico,no,15.089494,36.842967
76,01/F943/SR/19,Siracusa,Noto,San Nicola - Tellaro,"36°50'34,68''","15°05'22,18''",19,no,Ulmus minor Mill.,Olmo campestre,390,19,a) età e/o dimensioni ,no,15.095361,36.846939
77,02/F943/SR/19,Siracusa,Noto,Pizzuta,"36°50'48,98''","15°05'43,30''",26,no,Prunus dulcis Mill.,Mandorlo,270,9,a) età e/o dimensioni c) valore ecologico ,no,15.076139,36.847358
78,03/F943/SR/19,Siracusa,Noto,San Nicola Belludia,"36°50'50,49''","15°04'34,10''",10,no,Tamarix africana Poir,Tamerice africana,370,7.5,a) età e/o dimensioni ,no,14.978886,36.844272
79,04/F943/SR/19,Siracusa,Noto,Cava Candelaro,"36°50'39,38''","14°58'43,99''",68,no,Ceratonia siliqua L.,Carrubo,1000,10,a) età e/o dimensioni c) valore ecologico ,no,15.067978,36.891719
80,05/F943/SR/19,Siracusa,Noto,Piazza XVI Maggio,"36°53'30,19''","15°04'04,72''",115,si,Araucaria heterophylla Salisb,Pino di Norfolk,300,28,a) età e/o dimensioni d) rarità botanica e) architettura vegetale,no,14.985956,36.954056
81,06/F943/SR/19,Siracusa,Noto,Tre Pezzi,"36°57'14,60''","14°59'09,44''",575,no,Pistacia lentiscus L.,Lentisco,150 - 120,5,a) età e/o dimensioni ,no,15.036842,36.892736
82,07/F943/SR/19,Siracusa,Noto,Busulmone,"36°53'33,85''","15°02'12,63''",180,no,Olea europaea L.,Olivo,880,9,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico ,no,15.036778,36.893111
83,08/F943/SR/19,Siracusa,Noto,Busulmone,"36°53'35,20'' ","15°02'12,40''",180,no,Prunus dulcis Mill.,Mandorlo,140 - 130 - 100,9,a) età e/o dimensioni ,no,15.915008,37.035814
84,09/F943/SR/19,Siracusa,Noto,Chiesa di Santa Lucia di Mendola,"37°02'08,93'' ","15°54'54,03''",650,no,Quercus ilex L.,Leccio,380,14,"a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso ",no,14.908883,37.058381
85,01/G267/SR/19,Siracusa,Palazzolo Acreide ,Villa comunale ,"37°03'30,17'' ","14°54'31,98''",659,si,Cupressus sempervirens L.,Cipresso comune,718,19,a) età e/o dimensioni b) forma e portamento ,no,14.909372,37.058281
86,02/G267/SR/19,Siracusa,Palazzolo Acreide ,Villa comunale ,"37°03'29,81'' ","14°54'33,74''",659,si,Cedrus libani A. Richard,Cedro del Libano,355,14,a) età e/o dimensioni b) forma e portamento ,no,14.910425,37.057686
87,03/G267/SR/19,Siracusa,Palazzolo Acreide ,Villa comunale ,"37°03'27,67'' ","14°54'37,53''",643,si,Quercus ilex L.,Leccio,565,24,a) età e/o dimensioni ,no,14.955081,37.075464
88,04/G267/SR/19,Siracusa,Palazzolo Acreide ,Contrada Bibbiniello,"37°04'31,67'' ","14°57'18,29''",460,no,Juglans regia L.,Noce comune,330,13,a) età e/o dimensioni ,no,,
