ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
11,09/I628/BG/03,Bergamo,Seriate,Parco Piccinelli - Piazza Giovanni XXIII,"45°41'15,00"" ","9°43'15,19"" ",247,si,Insieme omogeneo di Styphnolobium japonicum (L.) Schott,Sofora del Giappone,265 (med) 455 (max),"30,0 (med) 35,0 (max)",a) età e/o dimensioni f) pregio paesaggistico,vigente,9.721306,45.687639
12,10/I628/BG/03,Bergamo,Seriate,Parco Piccinelli - Piazza Giovanni XXIII,"45°41'15,50"" ","9°43'16,70"" ",247,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,465,30,a) età e/o dimensioni f) pregio paesaggistico,no,9.724714,45.684458
13,12/I628/BG/03,Bergamo,Seriate,"Villa Ambiveri - Via Tasca, 36","45°41'04,05"" ","9°43'28,97"" ",247,si,Styphnolobium japonicum (L.) Schott,Sofora del Giappone,380,32,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso ",no,9.724267,45.684086
14,13/I628/BG/03,Bergamo,Seriate,"Villa Ambiveri - Via Tasca, 36","45°41'02,71""","9°43'27,36"" ",247,si,Insieme omogeneo di Cedrus atlantica (Endl) Carrièree Cedrus libani A. Richard,Cedro dell'Himalaya e Cedro del Libano,450 (med) 460 (max),"33,0 (med) 36,0 (max)","a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso ",no,9.725278,45.684158
15,14/I628/BG/03,Bergamo,Seriate,"Villa Ambiveri - Via Tasca, 36","45°41'02,97"" ","9°43'31,00"" ",247,si,Insieme omogeneo di Celtis australis L.,Bagolaro ,400 (med) 420 (max),"30,0 (med) 32,0 (max)","a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso ",no,9.705642,45.716928
16,01/L251/BG/03,Bergamo,Torre Boldone,Viale delle Rimembranze,"45°43'00,94''","9°42'20,31''",270,si,Aesculus hippocastanum L.,Ippocastano,391,27,a) età e/o dimensioni e) architettura vegetalef) pregio paesaggistico,no,9.703394,45.713658
17,02/L251/BG/03,Bergamo,Torre Boldone,"Parco Fondazione I.S.B. - Via Reich, 49","45°42'49,17''","9°42'12,22''",270,si,Cedrus atlantica (Endl.) Carrière var. glauca,Cedro dell'Atlante,655,37,a) età e/o dimensioni f) pregio paesaggistico ,vigente,10.523761,45.596703
18,04/H717/BS/03,Brescia,Salò,San Rocco - Via Tavine,"45°35'48,13"" ","10°31'25,54""",70,si,Insieme omogeneo di Cupressus sempervirens L.,Cipresso comune, 192 (med) 393 (max),19 (med) 27 (max),"a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico g) valore storico, culturale, religioso ",vigente,10.612217,45.631128
19,01/L312/BS/03,Brescia,Toscolano Maderno,Lungolago Zanardelli,"45°37'52,06''","10°36'43,98""",65,si,Platanus acerifolia (Aiton) Willd.,Platano comune,472,22,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,10.612250,45.642528
20,02/L312/MI/03,Brescia,Toscolano Maderno,Parco Bernini - Via Trento,"45°38'33,10""","10°36'44,10""",85,si,Cedrus deodara (D. Don) G. Don,Cedro dell'Himalaya,570,34,a) età e dimensionif) pregio paesaggistico,vigente,10.612217,45.642575
21,03/L312/MI/03,Brescia,Toscolano Maderno,Parco Bernini - Via Trento,"45°38'33,27''","10°36'43,98""",85,si,Cedrus libani A. Richard,Cedro del Libano,425,21,a) età e dimensionif) pregio paesaggistico,vigente,10.595575,45.685172
22,06/L312/MI/03,Brescia,Toscolano Maderno,Navesole,"45°41'06,62""","10°35'44,07""",659,no,Castanea sativa Mill.,Castagno,490,23,a) età e/o dimensioni b) forma e pèortamento ,no,9.064717,45.818783
23,01/C933/CO/03,Como,Como,"Villa Olmo - Via Cantoni, 1","45°49'07,62''","9°03'52,98''",206,si,Cedrus libani A. Richard,Cedro del Libano,820,25,a) età e/o dimensioni d) architettura vegetale f) pregio paesaggistico ,vigente,9.064722,45.819167
24,02/C933/CO/03,Como,Como,"Villa Olmo - Via Cantoni, 1","45°49'09,00''","9°03'53,00''",207,si,Aesculus hippocastanum L.,Ippocastano,490,26,a) età e/o dimensioni d) architettura vegetale f) pregio paesaggistico,vigente,9.086811,45.808864
25,03/C933/CO/03,Como,Como,"Museo Giovio - Piazza Medaglie d'Oro, 1","45°48'31,91''","9°05'12,52''",204,si,Platanus occidentalis L.,Platano occidentale,710,32,a) età e/o dimensioni d) architettura vegetale ,no,9.079100,45.824292
26,04/C933/CO/03,Como,Como,"Villa Geno - Viale Geno, 14","45°49'27,45''","9°04'44,76'' ",202,si,Platanus occidentalis L.,Platano occidentale,550,33,a) età e/o dimensioni f) pregio paesaggistico,vigente,9.078181,45.822589
27,05/C933/CO/03,Como,Como,"Villa Geno - Viale Geno, 12","45°49'21,32''","9°04'41,45'' ",202,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,560,25,a) età e/o dimensioni f) pregio paesaggistico,vigente,9.078231,45.822450
28,06/C933/CO/03,Como,Como,Viale Geno,"45°49'20,82''","9°04'41,63''",202,si,Gingko biloba L.,Ginco ,312,20,a) età e/o dimensioni f) pregio paesaggistico,vigente,9.065950,45.814494
29,07/C933/CO/03,Como,Como,"Istituto Ugo Foscolo - Via Borgovico, 193"," 45°48'52,18''","9°03'57,42'' ",206,si,"Cedrus atlantica (Endl.) Carrière ""Glauca""",Cedro dell'Atlante,520,30,a) età e/o dimensioni d) architettura vegetale f) pregio paesaggistico,no,9.085039,45.790253
30,08/C933/CO/03,Como,Como,Piazza Camerlata,"45°47'24,91''","9°05'06,14'' ",283,si,Platanus acerifolia (Aiton) Willd,Platano comune,430,15,a) età e/o dimensioni ,no,9.042250,45.836567
31,09/C933/CO/03,Como,Como,Chiesa di Quarcino - Sagnino ,"45°50'11,64''","9°02'32,10""",326,si,Aesculus hippocastanum L.,Ippocastano,335,15,a) età e/o dimensioni ,no,9.091383,45.802842
32,11/C933/CO/03,Como,Como,Borghi - Via Aldo Moro - Parcheggio,"45°48'10,23''","9°05'28,98""",214,si,Aesculus hippocastanum L.,Ippocastano,560,16,a) età e/o dimensioni f) pregio paesaggistico,no,9.067217,45.822831
33,12/C933/CO/03,Como,Como,"Villa del Grumello - Via per Cernobbio, 11","45°49'22,19''","9°04'01,98''",215,si,Cedrus libani A. Richard,Cedro del Libano,595,36,a) età e/o dimensioni b) forma e portamento e) architettura vegetale f) pregio paesaggistico ,vigente,9.067217,45.823342
34,13/C933/CO/03,Como,Como,"Villa del Grumello - Via per Cernobbio, 11","45°49'24,03''","9°04'01,98""",215,si,Magnolia grandiflora L.,Magnolia sempreverde,330,17.5,a) età e/o dimensioni d) architettura vegetale f) pregio paesaggistico,vigente,9.068600,45.815025
35,14/C933/CO/03,Como,Como,"Villa Saporiti - Via Borgovico, 148","45°48'54,09''","9°04'06,96""",199,si,Arbutus unedo L.,Corbezzolo,108-92-85-55-40-47-35,10.5,a) età e/o dimensionid) rarità botanica,vigente,9.431275,45.804133
36,01/B423/LC/03,Lecco,Calolziocorte,"Villa Guagnellini - Via Alessandro Volta, 21","45°48'14,88"" ","9°25'52,59"" ",252,si,Fagus sylvatica L. cv. asplenifolia,Faggio a foglie di asplenio,530,16,a) età e/o dimensioni b) forma e portamento ,no,9.428353,45.796808
37,10/B423/LC/03,Lecco,Calolziocorte,Lavello - Via Alcide de Gasperi,"45°47'48,51"" ","9°25'42,07""",202,no,Populus nigra L.,Pioppo nero,700,26,a) età e/o dimensioni c) valore ecologico f) pregio paesaggistico,no,10.738556,45.108919
38,03/D227/MN/03 ,Mantova,Curtatone,San Silvestro - Via Corte Galvagnina,"45°06'32,11""","10°44'18,80"" ",29,no,Ulmus laevis Pallas,Olmo bianco,360,28.5,a) età e/o dimensioni c) valore ecologico ,no,10.724783,45.132892
39,04/D227/MN/03,Mantova,Curtatone,Montanara - Via Veneto,"45°07'58,41""","10°43'29,22""",28,si,Insieme omogeneo di Morus alba L.,Gelso bianco, 270 (med) 290 (max),"8,5 (med) 9,0 (max)",a) età e/o dimensioni ,si,10.733056,45.146944
40,08/D227/MN/03,Mantova,Curtatone,Strada Eremo," 45°08'49,00''","10°43'59,00""",25,no,Insieme omogeneo di Morus alba L. ,Gelso bianco,320 (med) 380 (max),"8,5 (med) 9,5 (max)",a) età e/o dimensioni c) valore ecologico ,no,10.706233,45.097925
41,09/D227/MN/03,Mantova,Curtatone,"Serraglio - Via Guglielmo Marconi, 2","45°05'52,53''","10°42'22,44''",17,si,Populus nigra L.,Pioppo nero,427,27,a) età e/o dimensioni ,no,10.745606,45.200411
42,01/E962/MN/03,Mantova,Marmirolo,"Bosco Fontana - Strada Mantova, 29","45°12'01,48"" ","10°44'44,18"" ",25,no,Aesculus hippocastanum L.,Ippocastano,336,26,a) età e/o dimensioni d) architettura vegetale f) pregio paesaggistico,vigente,9.097750,45.553778
43,03/A940/VA/03,Milano,Bollate,Villa Arconati - Via dei Leoni,"45°33'13,60''","9°05'51,90""",160,no,Quercus robur L.,Farnia,410,30,a) età e/o dimensioni,vigente,9.124944,45.549472
44,10/A940/VA/03,Milano,Bollate,Via Garbiera,"45°32'58,10''","9°07'29,80""",160,si,Populus nigra L.,Pioppo nero,400,21,a) età e/o dimensioni,no,8.948344,45.593894
45,01/C537/MI/03,Milano,Cerro Maggiore,Via Cappuccini angolo Via Vittorio Alfieri,"45°35'38,02''","8°56'54,04""",196,si,Platanus acerifolia (Aiton) Willd,Platano comune,430,35,a) età e/o dimensioni,no,8.948069,45.593056
46,02/C537/MI/03,Milano,Cerro Maggiore,Via Cappuccini angolo Via Giuseppe Garibaldi,"45°35'35,00''","8°56'53,05""",196,si,Taxus baccata L.,Tasso,435,10,a) età e/o dimensioni,no,8.948094,45.594261
47,04/C537/MI/03,Milano,Cerro Maggiore,"Biblioteca comunale - Via San Carlo, 17","45°35'39,34""","8°56'53,14""",196,si,Taxus baccata L.,Tasso,370,18,a) età e/o dimensioni,no,8.977217,45.581375
48,05/C537/MI/03,Milano,Cerro Maggiore,Via San Pio X angolo Via Panigatti,"45°34'52,95""","8°58'37,98""",187,si,Platanus acerifolia (Aiton) Willd,Platano comune,430,24,a) età e/o dimensioni,no,9.215286,45.557619
49,01/C707/MI/03,Milano,Cinisello Balsamo,"Villa Ghirlanda - Via Frova,10","45°33'27,43"" ","9°12'55,03"" ",161,si,Magnolia grandiflora L.,Magnolia sempreverde,160,12,"b) forma e portamento f) pregio paesaggistico g) valore storico, culturale, religioso",si,9.216789,45.558314
50,02/C707/MI/03,Milano,Cinisello Balsamo,"Villa Ghirlanda - Via Frova, 10","45°33'29,93"" ","9°13'00,44"" ",150,si,Celtis australis L.,Bagolaro ,445,30,"a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico g) valore storico, culturale, religioso",no,9.220794,45.550597
51,03/C707/MI/03,Milano,Cinisello Balsamo,"Vicolo Cornelio, 2","45°33'02,15"" ","9°13'14,86"" ",154,si,Celtis australis L.,Bagolaro ,495,25,a) età e/o dimensionif) pregio paesaggistico,no,9.024642,45.488014
52,01/D018/MI/03,Milano,Cornaredo,Parco di Via San Siro,"45°29'16,85"" ","9°01'28,71"" ",140,si,Pterocarya fraxinifolia (Lam.) Spach,Noce del Caucaso,466,20,a) età e/o dimensioni b) forma e portamento d) rarità botanica,si,9.403347,45.530350
53,01/E094/MI/03,Milano,Gorgonzola,Via Italia angolo Via Restelli,"45°31'49,26''","9°24'12,05""",135,si,Cedrus deodara (D. Don) G. Don,Cedro dell'Himalaya,395,30,a) età e/o dimensioni f) pregio paesaggistico,vigente,9.406625,45.528175
54,02/E094/MI/03,Milano,Gorgonzola,Parco Sola Cabiati - Via del Parco,"45°31'41,43''","9°24'23,85""",132,si,Gingko biloba L.,Ginco,400,30,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,9.407217,45.528047
55,03/E094/MI/03,Milano,Gorgonzola,Parco Sola Cabiati - Via del Parco,"45°31'40,97""","9°24'25,98""",132,si,Platanus acerifolia (Aiton) Willd,Platano comune,385,33,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,9.407772,45.528047
56,04/E094/MI/03,Milano,Gorgonzola,Parco Sola Cabiati - Via del Parco,"45°31'40,97""","9°24'27,98""",132,si,Celtis australis L.,Bagolaro,430,28,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,9.406661,45.527214
57,05/E094/MI/03,Milano,Gorgonzola,Parco Sola Cabiati - Via del Parco,"45°31'37,97""","9°24'23,98""",132,si,Celtis australis L.,Bagolaro,350,25,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,9.406936,45.527361
58,06/E094/MI/03,Milano,Gorgonzola,Parco Sola Cabiati - Via del Parco,"45°31'38,50""","9°24'24,97''",132,si,Celtis australis L.,Bagolaro,360,25,"a) età e/o dimensioni f) pregio paesaggistico g) valore storico, culturale, religioso",vigente,8.918533,45.597369
59,01/E514/MI/03,Milano,Legnano,Piazza IV novembre,"45°35'50,53''","8°55'06,72''",200,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,431,34,a) età e/o dimensioni f) pregio paesaggistico,si,8.917778,45.596944
60,03/E514/MI/03,Milano,Legnano,Piazza Ferrè,"45°35'49,00''","8°55'04,00''",200,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,463,31,a) età e/o dimensioni f) pregio paesaggistico,si,9.197203,45.473481
61,01/F205/MI/03,Milano,Milano,Giardini Montanelli - Corso Venezia,"45°28'24,53"""," 9°11'49,93''",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,830,24,a) età e/o dimensioni ,no,9.196278,45.473867
62,02/F205/MI/03,Milano,Milano,Giardini Montanelli - Corso Venezia,"45°28'25,92"" ","9°11'46,60"" ",121,si,Pterocarya fraxinifolia (Lam.) Spach,Noce del Caucaso,550,20,a) età e/o dimensioni ,no,9.198167,45.475806
63,03/F205/MI/03,Milano,Milano,Giardini Montanelli - Corso Venezia,"45°28'32,90"" ","9°11'53,40"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,625,28,a) età e/o dimensioni ,no,9.176022,45.472661
64,04/F205/MI/03,Milano,Milano,Parco Sempione - Viale Alemagna,"45°28'21,58"" ","9°10'33,68"" ",121,si,Pterocarya fraxinifolia (Lam.) Spach,Noce del Caucaso,435,18,a) età e/o dimensioni ,no,9.197061,45.454469
65,05/F205/MI/03,Milano,Milano,"Giardino Roberto Balzen - Corso di Porta Romana, 112-116","45°27'16,09"" ","9°11'49,42"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,600,16,a) età e/o dimensioni ,no,9.171406,45.516997
66,06/F205/MI/03,Milano,Milano,Viale Affori ang. Viale Astesani,"45°31'01,19"" ","9°10'17,06"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,644,20,a) età e/o dimensioni ,no,9.200519,45.474894
67,07/F205/MI/03,Milano,Milano,Giardini Montanelli - Corso Venezia,"45°28'29,62""","9°12'01,87"" ",121,si,Celtis australis L.,Bagolaro ,424,27,a) età e/o dimensioni ,no,9.198667,45.471631
68,08/F205/MI/03,Milano,Milano,Villa Belgiojoso Bonaparte - Via Palestro,"45°28'17,87"" ","9°11'55,20"" ",121,si,Celtis australis L.,Bagolaro ,440,30,a) età e/o dimensioni ,no,9.147947,45.500933
69,09/F205/MI/03,Milano,Milano,"Villa Marietti Radice Fossati - Piazza Villa Pizzone, 3","45°30'03,36"" ","9°08'52,61"" ",121,si,Celtis australis L.,Bagolaro,420,18,a) età e/o dimensioni ,no,9.183336,45.472156
70,10/F205/MI/03,Milano,Milano,Villa Belgiojoso Bonaparte - Via Palestro,"45°28'19,76""","9°11'00,01"" ",121,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,390,25,a) età e/o dimensioni ,no,9.203111,45.474389
71,11/F205/MI/03,Milano,Milano,Giardini Indro Montanelli - Corso Venezia,"45°28'27,80"" ","9°12'11,20"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,475,34,a) età e/o dimensioni ,no,9.200014,45.475792
72,12/F205/MI/03,Milano,Milano,Giardini Indro Montanelli - Corso Venezia,"45°28'32,85"" ","9°12'00,05"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,483,32,a) età e/o dimensioni ,no,9.200000,45.474628
73,13/F205/MI/03,Milano,Milano,Giardini Indro Montanelli - Corso Venezia,"45°28'28,66""","9°12'00,00"" ",121,si,Taxodium disticum (L.) Rich.,Cipresso calvo,725,25,a) età e/o dimensioni ,vigente,9.167047,45.516925
74,14/F205/MI/03,Milano,Milano,Villa Litta - Viale Affori,"45°31'00,93""","9°10'01,37"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,410 -300,28,a) età e/o dimensioni ,no,9.166122,45.515147
75,15/F205/MI/03,Milano,Milano,Villa Litta - Viale Affori,"45°30'54,53""","9°09'58,04"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,350 - 300,30,a) età e/o dimensioni ,no,9.198444,45.471944
76,16/F205/MI/03,Milano,Milano,Villa Belgiojoso Bonaparte - Via Palestro,"45°28'19,00""","9°11'54,40"" ",121,si,Platanus acerifolia (Aiton) Willd,Platano comune,620,30,a) età e/o dimensioni ,no,9.179844,45.452222
77,17/F205/MI/03,Milano,Milano,Piazza XXIV Maggio,"45°27'08,00""","9°10'47,44"" ",121,si,Quercus rubra L.,Quercia rossa,465,18,a) età e/o dimensioni ,vigente,8.994094,45.288028
78,01/F783/MI/03,Milano,Motta Visconti,"Via Soriani, 31","45°17'16,90''","8°59'38,74''",90,si,Platanus acerifolia (Aiton) Willd,Platano comune,660,48,a) età e/o dimensioni ,no,8.994158,45.288108
79,02/F783/MI/03,Milano,Motta Visconti,"Via Soriani, 31","45°17'17,19""","8°59'38,97''",90,si,Platanus acerifolia (Aiton) Willd,Platano comune,565,45,a) età e/o dimensioni ,no,8.994158,45.288169
80,03/F783/MI/03,Milano,Motta Visconti,"Via Soriani, 31","45°17'17,41""","8°59'38,97""",90,si,Quercus robur L.,Farnia,380,30,a) età e/o dimensioni ,no,8.994206,45.288019
81,04/F783/MI/03,Milano,Motta Visconti,"Via Soriani, 31","45°17'16,87""","8°59'39,14""",90,si,Platanus acerifolia (Aiton) Willd,Platano comune,430,30,a) età e/o dimensioni ,no,9.533333,45.587500
82,01/L667/MI/03,Milano,Vaprio d'Adda,Via Alzaia Nord pressi Villa Castelbarco,"45°35'15,00""","9°31'60,00""",142,no,Platanus acerifolia (Aiton) Willd,Platano comune,580,38,a) età e/o dimensionib) forma e portamentoc) valore ecologicof) pregio paesaggistico,vigente,9.283333,45.513306
83,01/M053/MI/03,Milano,Vimodrone,Villa Torri - Via Sant'Ambrogio,"45°30'47,90""","9°16'60,00""",140,si,Magnolia grandiflora L.,Magnolia sempreverde,220 - 170 - 115,16,a) età e/o dimensionif) pregio paesaggistico,no,9.256756,45.711533
84,01/A818/MB/03,Monza Brianza,Besana in Brianza,Cascina Casanesca,"45°42'41,52''","9°15'24,32''",280,no,Prunus avium L.,Ciliegio selvatico,300,18,"a) età e/o dimensioni b) forma e portamento f) pregio paesaggisticog) valore storico, culturale, religioso",no,9.156458,45.597333
85,01/L677/MB/03,Monza - Brianza,Varedo,Piazza della Pace,"45°35'50,40''","9°09'23,25''",150,si,Styphnolobium japonicum (L.) Schott,Sofora del Giappone,260 - 200,18,a) età e/o dimensioni ,no,9.156461,45.598247
86,05/L677/MB/03,Monza Brianza,Varedo,Parco 1° maggio ,"45°35'53,69'","9°09'23,26''",150,si,Celtis australis L.,Bagolaro,500,27,a) età e/o dimensioni ,no,9.156661,45.597500
87,11/L677/MB/03,Monza Brianza,Varedo,Villa Medici di Marignano - Palazzo comunale,"45°35'51,00''","9°09'23,98''",150,si,Taxus baccata L.,Tasso,330,18,a) età e/o dimensioni ,no,9.156939,45.597500
88,12/L677/MB/03,Monza Brianza,Varedo,Parco 1° maggio ,"45°35'51,00''","9°09'24,98''",150,si,Celtis australis L.,Bagolaro,390,25,a) età e/o dimensioni ,no,9.255414,45.210722
89,01/B824/PV/03,Pavia,Cura Carpignano,"Villa Imbaldi - Via Giuseppe Mazzini, 1","45°12'38,60""","9°15'19,49""",76,si,Ginkgo biloba L.,Ginco,480,26,a) età e/o dimensioni b) forma e portamento ,si,9.102222,44.997508
90,01/F440/PV/03,Pavia,Montebello della Battaglia,"Villa Lomellini - Via Cavour, 3","44°59'51,03''","9°06'08,00''",109,si,Cedrus libani A.Richard,Cedro del Libano,645,28.5,a) età e/o dimensioni b) forma e portamento,si,9.396106,45.157411
91,27/I175/PV/03,Pavia,Santa Cristina e Bissone,Via Dante angolo Via Fiume,"45°09'26,68""","9°23'45,98''",61,si,Platanus acerifolia (Aiton) Willd,Platano comune,490,26,a) età e/o dimensioni ,si,9.062194,45.001778
92,01/M109/PV/03,Pavia,Voghera,Campo ferro - Strada Brignolo ,"45°00'06,40''","9°03'43,90''",95,no,Populus alba L.,Pioppo bianco,660,32,"a) età e/o dimensioni g) valore storico, culturale, religioso",si,9.010003,44.996889
93,02/M109/PV/03,Pavia,Voghera,"Via Matteotti, fronte civico 40","44°59'48,80""","9°00'36,01''",94,si,Platanus acerifolia (Aiton) Willd,Platano comune,413,33,a) età e/o dimensioni b) forma e portamento ,no,9.867222,46.120833
94,02/A172/SO/03,Sondrio,Albosaggia,Alpe Campelli,"46°07'15,00""","9°52'02,00""",1570,no,Larix decidua Mill.,Larice,620,29,a) età e/o dimensioni b) forma e portamento ,no,9.989600,46.171736
95,01/C651/SO/03,Sondrio,Chiuro,"Via Borgo Francone, 1","46°10'18,25""","9°59'22,56""",399,si,Carpinus betulus L.,Carpino bianco,372,24.5,a) età e/o dimensioni b) forma e portamento ,si,9.985000,46.177500
96,01/G829/SO/04,Sondrio,Ponte in Valtellina,"Via Sant'Ignazio, 1","46°10'39,00''","9°59'06,00''",505,si,Morus alba L.,Gelso bianco,480,10,"a) età e/o dimensioni b) forma e portamento f) pregio paesaggistico g) valore storico, culturale, religioso",no,9.867917,46.167344
97,03/I829/SO/03,Sondrio,Sondrio,Via Mazzini fronte civico 14,"46°10'02,44"" ","9°52'04,50""",294,si,Ligustrum lucidum W.T. Aiton ,Ligustro,215,16.5,a) età e/o dimensioni d) rarità botanica,no,9.876111,46.171667
98,06/I829/SO/03,Sondrio,Sondrio,"Villa Quadrio - Via 4 Novembre, 20","46°10'18,00''","9°52'34,00''",302,si,Cedrus deodara (D.Don) G.Don,Cedro dell'Himalaya,405,29,a) età e/o dimensioni e) architettura vegetale ,vigente,9.628611,46.119722
99,01/L035/SO/03,Sondrio,Talamona,San Giorgio - Via Tartano,"46°07'11,00''","9°37'43,00""",760,no,Castanea sativa Mill.,Castagno,481,8.02,a) età e/o dimensioni ,no,9.638328,46.111944
100,02/L035/SO/03,Sondrio,Talamona,Chignolo,"46°06'43,00''","9°38'17,98""",1060,no,Fagus sylvatica L.,Faggio,381,26,a) età e/o dimensioni ,no,10.462778,46.428056
101,01/L576/SO/03,Sondrio,Valfurva,Scè di Sotto,"46°25'41,00""","10°27'46,00""",1750,no,Picea abies (L.) H. Karst.,Abete rosso,350,27,a) età e/o dimensionib) forma e portamento ,no,10.525003,46.471122
102,02/L576/SO/03,Sondrio,Valfurva,Baita Pastori - Val Zebrù ,"46°28'16.04""","10°31'30,01""",2202,no,Pinus cembra L.,Pino cembro,295,17.5,a) età e/o dimensionif) pregio paesaggistico,no,10.132731,46.203803
103,01/L908/SO/03,Sondrio,Villa di Tirano,"Via Lambertenghi, 1","46°12'13,69""","10°07'57,83""",420,si,Populus nigra L.,Pioppo nero,480,40,a) età e/o dimensioni ,no,10.132775,46.203900
104,02/L908/SO/03,Sondrio,Villa di Tirano,"Via Lambertenghi, 1","46°12'14,04""","10°07'57,99""",420,si,Aesculus hippocastanum L.,Ippocastano,285,15.5,a) età e/o dimensioni ,no,8.758242,45.840197
105,01/A619/VA/03,Varese,Barasso,"Via Roma, 26","45°50'24,71""","8°45'29,67""",410,si,Cedrus atlantica (Endl.) Manetti ex Carrière,Cedro dell'Atlante ,595,26,a) età e/o dimensioni f) pregio paesaggistico,no,8.757950,45.840239
