ID,N. SCHEDA,PROVINCIA,COMUNE,LOCALITÀ,LATITUDINE su GIS,LONGITUDINE su GIS,ALTITUDINE (m s.l.m.),CONTESTO URBANO sì/no,NOME SCIENTIFICO,NOME VOLGARE,CIRCONFERENZA FUSTO (cm),ALTEZZA (m),CRITERI DI MONUMENTALITÀ,PROPOSTA DICHIARAZIONE NOTEVOLE INTERESSE PUBBLICO,longitude,latitude
32,01/I621/PN/06,Pordenone,Sequals,Lestans - Strada di Angoris,"46°09'49,09"" ","12°52'09,69",190,no,Quercus robur L.,Farnia,361,21,"f) pregio paesaggistico g) valore storico, culturale e religioso",no,13.624411,45.770939
33,01/D383/TS/06,Trieste,Duino - Aurisina,Sentiero Rilke,"45°46'15,38''","13°37'27,88""",60,si,Pistacia terebinthus L.,Terebinto,92,7,a) età e/o dimensioni c) valore ecologico d) rarità botanica,no,13.629644,45.771492
34,02/D383/TS/06,Trieste,Duino - Aurisina,Baia Sistiana,"45°46'17,37''","13°37'46,72''",40,si,Cupressus macrocarpa Hartw.,Cipresso di Monterey,320,28,a) età e/o dimensioni ,no,13.766978,45.594794
35,01/F795/TS/06,Trieste,Muggia,Stadio comunale,"45°35'41,26""","13°46'01,12"" ",50,si,Salix alba L.,Salice bianco,410,17,a) età e/o dimensioni,no,13.713161,45.704994
36,01/L424/TS/06,Trieste,Trieste ,Villa Miramare,"45°42'17,98""","13°42'47,38"" ",10,si,Arbutus unedo L.,Corbezzolo,204,12,a) età e/o dimensioni b) forma e portamento d) rarità botanica,no,13.712881,45.703794
37,02/L424/TS/06,Trieste,Trieste ,Villa Miramare,"45°42'13,66"" ","13°42'46,37"" ",5,si,Quercus ilex L.,Leccio,267-250-230,28,a) età e/o dimensioni b) forma e portamento e) architettura vegetale ,no,13.705047,45.715278
38,03/L424/TS/06,Trieste,Trieste ,Villa Miramare,"45°42'55,00"" "," 13°42'18,17"" ",10,si,Cupressus sempervirens L.,Cipresso comune,410,18,a) età e/o dimensioni b) forma e portamento,no,13.803553,45.705769
39,04/L424/TS/06,Trieste,Trieste ,Dolina Percedol,"45°42'20,77"" ","13°48'12,79"" ",300,no,Quercus cerris L.,Cerro,310,35,a) età e/o dimensioni c) valore ecologico ,no,13.815258,45.644100
40,05/L424/TS/06,Trieste,Trieste ,Villa Revoltella,"45°38'38,76"" ","13°48'54,93"" ",200,si,Pinus halepensis Mill.,Pino d'Aleppo,360,18,a) età e/o dimensioni,no,13.716411,45.703533
41,06/L424/TS/06,Trieste,Trieste ,Villa Miramare,"45°42'12,72"" ","13°42'59,08"" ",10,si,Pinus sabiniana Dougl.,Pino grigio,250,20,a) età e/o dimensioni d) rarità botanica,no,13.784094,45.653925
42,07/L424/TS/06,Trieste,Trieste ,Giardini Muzio de Tommasini,"45°39'14,13"" ","13°47'02,74"" ",15,si,Platanus acerifolia (Aiton) Willd.,Platano comune,520,28,a) età e/o dimensioni b) forma e portamento,no,13.784372,45.654050
43,08/L424/TS/06,Trieste,Trieste ,Giardini Muzio de Tommasini,"45°39'14,58""","13°47'03,74"" ",15,si,Platanus acerifolia (Aiton) Willd.,Platano comune,525,31,a) età e/o dimensioni b) forma e portamento c) valore ecologico,no,13.796789,45.660894
44,09/L424/TS/06,Trieste,Trieste ,Università degli studi di Trieste - Via Licio Giorgieri,"45°39'39,22"" ","13°47'48,44"" ",120,si,Quercus pubescens Willd.,Roverella ,410,28,a) età e/o dimensioni b) forma e portamento,no,13.805217,45.653089
45,10/L424/TS/06,Trieste,Trieste ,"Via Carlo Antoni, 8","45°39'11,12"" ","13°48'18,78"" ",90,si,Quercus pubescens Willd.,Roverella ,420,15,a) età e/o dimensioni b) forma e portamento,no,13.713608,45.704097
46,11/L424/TS/06,Trieste,Trieste ,Villa Miramare,"45°42'14,75"""," 13°42'48,99"" ",10,si,Sequoia sempervirens (D. Don) Endl,Sequoia sempreverde,425,30,a) età e/o dimensioni,no,13.801850,45.637047
47,12/L424/TS/06,Trieste,Trieste ,Villa Sartorio - Via dei Modiano,"45°38'13,37"" ","13°48'06,66"" ",105,si,Zelkova carpinifolia (Pall.) K. Koch,Olmo del Caucaso,343,20,a) età e/o dimensioni,no,13.872322,45.610750
48,13/L424/TS/06,Trieste,Trieste,San Dorligo - Val Rosandra,"45°36'38,70"" "," 13°52'20,36"" ",440,no,Insieme omogeneo di Quercus cerris L.,Cerro,360 (med) 380 (max),"20,0 (med) 25,0 (max)",a) età e/o dimensioni,no,13.858514,45.608106
49,14/L424/TS/06,Trieste,Trieste,San Dorligo - Crogole,"45°36'29,18"" "," 13°51'30,65"" ",430,si,Tilia cordata Mill.,Tiglio selvatico,403,12,a) età e/o dimensioni c) valore ecologico ,no,13.786728,45.687267
50,15/L424/TS/06,Trieste,Trieste,"Opicina - Via della Vena, 5","45°41'14,16""","13°47'12,22"" ",325,si,Sthyphnolobium japonicum L.,Sofora del Giappone,303,15,a) età e/o dimensioni d) rarità botanica,no,12.776833,46.474319
51,01/A267/UD/06,Udine,Ampezzo,Casera Campo,"46°28'27,55"" ","12°46'36,60"" ",1623,no,Larix decidua Mill.,Larice,494,27,a) età e/o dimensioni,no,13.306236,46.190747
52,01/A491/UD/06,Udine,Attimis,Villa d'Attimis,"46°11'26,69""","13°18'22,45"" ",193,si,Thuja plicata Donn ex D.Don,Tuia gigante,540,35,a) età e/o dimensioni,no,13.306222,46.190708
53,02/A491/UD/06,Udine,Attimis ,Villa d' Attimis,"46°11'26,55""","13°18'22,40"" ",193,si,Thuja plicata Donn ex D.Don,Tuia gigante,600,35,a) età e/o dimensioni,no,13.305475,46.188542
54,03/A491/UD/06,Udine,Attimis,Piazza Aldo Moro,"46°11'18,75""","13°18'19,71""",190,si,Platanus acerifolia (Aiton) Willd.,Platano comune,470,21.5,a) età e/o dimensioni,no,13.304103,46.191444
55,04/A491/UD/06,Udine,Attimis,Borgo di sopra,"46°11'29,20"" "," 13°18'14,77"" ",225,no,Quercus robur L.,Farnia,660,31,"a) età e/o dimensioni g) valore storico, culturale e religioso ",si,13.076711,45.995319
56,01/A700/UD/06,Udine,Basiliano,"Basagliapenta - Via Codroipo, 16","45°59'43,15""","13°04'36,16""",60,si,Celtis australis L.,Bagolaro ,400,18,a) età e/o dimensioni,no,13.068444,46.012289
57,02/A700/UD/06,Udine,Basiliano,"Villaorba - Piazza della Chiesa, 20","46°00'44,24""","13°04'06,40""",70,si,Styphnolobium japonicum (L.) Schott,Sofora del Giappone,378,18,a) età e/o dimensioni,no,13.081481,45.995636
58,03/A700/UD/06,Udine,Basiliano,"Basagliapenta - Via Carlo Alberto, 13","45°59'44,29"""," 13°04'53,33""",60,si,Morus nigra L.,Gelso nero,338,8,a) età e/o dimensioni c) valore ecologico,no,13.149058,46.007375
59,04/A700/UD/06,Udine,Basiliano,"Orgnano - Via del Fante, 17","46°00'26,55""","13°08'56,61""",81,si,Insieme omogeneo di Tilia cordata Mill.,Tiglio selvatico,245 (med) 260 (max) ,"24,0 (med) 25,0 (max)","f) pregio paesaggistico g) valore storico, culturale, religioso",no,13.051747,45.905031
60,01/A810/UD/06,Udine,Bertiolo,Villa Colloredo Venier - Sterpo,"45°54'18,11"" ","13°03'06,29"" ",18,no,Quercus robur L.,Farnia,780,21,a) età e/o dimensioni b) forma e portamento c) valore ecologico,si,13.427225,46.094317
61,01/C758/UD/06,Udine,Cividale,Parco Italia,"46°05'39,54""","13°25'38,01"" ",130,si,Pinus nigra J.F. Arnold,Pino nero,395,25,a) età e/o dimensioni,no,13.428886,46.094919
62,02/C758/UD/06,Udine,Cividale ,"Via Ivan Trinco, 19","46°05'41,71""","13°25'43,99""",130,si,Ginkgo biloba L.,Ginco ,350,25,a) età e/o dimensioni,no,13.451442,46.089753
63,05/C758/UD/06,Udine,Cividale,"Via Druga, 17","46°05'23,11""","13°27'05,19""",140,si,Morus nigra L.,Gelso nero,240,5.5,a) età e/o dimensioni,no,13.442544,46.102617
64,06/C758/UD/06,Udine,Cividale,"Via delle Acque, 20","46°06'09,42""","13°26'33,16"" ",140,si,Vitis vinifera L.,Vite ,68,2.5,a) età e/o dimensioni b) forma e portamento,no,13.008244,45.950444
65,01/C817/UD/06,Udine,Codroipo,Villa Manin - Passariano,"45°57'01,60"""," 13°00'29,68"" ",35,si,Celtis australis L.,Bagolaro ,456,21,a) età e/o dimensioni,no,13.009378,45.949756
66,02/C817/UD/06,Udine,Codroipo,Villa Manin - Passariano,"45°56'59,12"" ","13°00'33,76"" ",35,si,Cedrus deodara (D.Don) G.Don ,Cedro dell'Himalaya,475,21,a) età e/o dimensioni,no,13.012478,45.950111
67,03/C817/UD/06,Udine,Codroipo,Villa Manin - Passariano,"45°57'00,40"" ","13°00'44,92"" ",35,si,Magnolia grandiflora L.,Magnolia,190,15,b) forma e portamento,no,13.008569,45.949397
68,04/C817/UD/06,Udine,Codroipo,Villa Manin - Passariano,"45°56'57,83''","13°00'30,85'",35,si,Paulownia tomentosa (Thunb.) Steud.,Paulonia,420,19,a) età e/o dimensioni,no,13.008911,45.950339
